timestamp,yaw,roll,pitch,face_count
15903_5.jpg,-49.55585,3.031343,4.9177938,1
13986_4.jpg,16.653885,0.588034,4.7769,1
13958_5.jpg,6.538051,-1.4176998,-3.3160224,1
13799_6.jpg,3.767292,-2.0664363,-4.6052055,1
15150_2.jpg,0.3063997,2.3066866,4.035535,1
15900_4.jpg,-36.861343,-10.996923,16.162659,1
13755_4.jpg,-4.34079,-0.101086035,-1.9959778,1
14322_2.jpg,-8.192626,13.822519,-5.053285,1
13793_1.jpg,3.6411426,-5.4779205,-4.070175,1
12867_3.jpg,13.733753,-7.703255,6.4645233,1
12053_1.jpg,-1.1721466,-1.1507462,5.243502,1
11675_2.jpg,,,,0
6800_1.jpg,,,,0
13775_3.jpg,,,,0
13813_4.jpg,,,,0
12193_4.jpg,,,,0
14068_2.jpg,7.379048,5.388067,4.3739076,1
14065_5.jpg,1.0328562,5.7803035,-0.7079538,1
13806_3.jpg,1.9960155,-0.3556751,3.3698728,1
10757_id.jpg,13.710302,9.433227,4.0938616,1
14795_4.jpg,3.6036363,-13.529919,-4.0155234,1
14124_1.jpg,3.1309626,-8.0752945,-1.8529086,1
16207_2.jpg,-8.177198,4.839551,2.9964635,1
14246_3.jpg,1.3608897,6.2291117,-6.508153,1
14138_2.jpg,7.7310214,-36.275566,-0.71216345,1
14278_3.jpg,1.9480718,-3.3968763,-1.4863672,1
15498_6.jpg,12.854059,-5.502571,-8.714107,1
14028_3.jpg,8.554112,-20.672512,-13.30074,1
15971_3.jpg,1.8125421,-4.889424,1.5407385,1
8424_3.jpg,-22.225399,-0.41230512,10.160169,1
13743_2.jpg,-2.4962056,-11.331072,2.8377683,1
14130_4.jpg,-6.595242,-20.654434,-0.8688838,1
11673_6.jpg,-16.715519,-2.0344422,2.204034,1
14270_6.jpg,-11.1333685,-16.549154,-8.182739,1
6906_3.jpg,-37.13162,1.7101039,-8.08616,1
14275_5.jpg,66.632835,5.4214945,-7.174955,1
14321_2.jpg,-4.161784,-6.6781154,-1.2149801,1
10486_1.jpg,18.342194,0.018103346,0.4926741,1
14579_5.jpg,71.32584,-3.0788746,-1.6048881,1
11675_3-1.jpg,40.827675,-5.0971146,2.1230342,1
11948_2.jpg,0.5621439,-3.4016175,2.7813618,1
6805_2.jpg,-68.78828,-3.1778402,-11.532739,1
14321_5.jpg,-14.4766655,-4.4068813,1.1234372,1
14487_2.jpg,14.19932,-7.6640506,-4.7577786,1
15918_2.jpg,29.452868,-15.576944,-10.174229,1
11929_2.jpg,-30.912737,-17.719868,3.0729997,1
15877_2.jpg,60.466797,-8.626739,4.5867214,1
12196_2.jpg,-56.820724,-34.1399,-7.2886724,1
14025_3.jpg,68.28083,-31.287203,2.8784359,1
11657_1-1.jpg,-16.157698,-3.2037582,-12.08931,1
14312_1.jpg,3.591898,6.3839436,1.5028479,1
14286_2.jpg,-3.2202494,-13.393763,1.2785345,1
14190_6.jpg,-0.46706098,-3.387353,2.049181,1
14029_6.jpg,-4.188868,-8.982485,-1.5273584,1
16152_2.jpg,-28.191687,-6.6514196,9.918315,1
11607_6.jpg,2.3269756,3.0148036,-5.4592543,1
13807_6.jpg,9.429033,4.226759,6.194947,1
14128_3.jpg,-10.405486,-13.435804,4.7773,1
14481_3.jpg,-0.67651045,-5.4512496,0.27135256,1
12322_4.jpg,-32.74147,-6.880258,10.792211,1
8387_4.jpg,-5.945906,-7.549391,3.7598581,1
11465_3.jpg,18.953373,8.526557,-15.204947,1
10536_5.jpg,29.430145,-2.7248755,-3.760662,1
13983_1.jpg,2.0682495,-13.062388,6.0440297,1
10517_4.jpg,-0.7654744,-0.36299226,-13.173708,1
13286_4.jpg,0.47880265,1.0858858,-0.66096896,1
14270_5.jpg,-6.129514,7.321651,0.21265239,1
13759_3.jpg,3.5404882,21.271606,2.2988904,1
15687_1.jpg,-3.1781998,1.302537,1.2297373,1
11617_5.jpg,7.888459,10.626227,5.044156,1
14021_4.jpg,2.4781485,17.223198,-7.8209286,1
13753_6.jpg,4.5993524,8.453439,-5.662503,1
13472_6.jpg,5.2567344,9.633917,-4.1694503,1
14034_5.jpg,1.1075948,-2.1732988,0.8981714,1
14032_6.jpg,48.205338,-26.316448,3.5828075,1
14066_6.jpg,-1.2301861,-3.9909506,-3.333063,1
10292_4.jpg,-3.6248996,-7.28006,-1.3563601,1
14318_4.jpg,-9.316653,15.110713,3.1695876,1
14753_4.jpg,-10.656795,5.2767715,-1.6887903,1
15872_5.jpg,-6.222255,-3.1573777,-1.4697278,1
12202_5.jpg,-0.6417447,-7.9108706,0.39857772,1
14323_2.jpg,8.221162,-2.680392,-3.8001125,1
15498_4.jpg,9.504907,7.5142984,-7.618149,1
14318_5.jpg,-13.318062,12.384039,4.160534,1
11675_3.jpg,-9.746062,7.3566065,-3.7676005,1
15842_4.jpg,-16.312895,-4.302208,-0.34227487,1
13797_6.jpg,-7.848942,2.4950838,-3.4776924,1
14620_4.jpg,-24.663603,-4.7541065,11.968824,1
16300_2.jpg,-13.882908,-27.420933,-6.5715847,1
10555_4.jpg,1.490791,-2.009466,-5.901229,1
11657_4-1.jpg,10.668667,-26.838505,9.785317,1
14257_5.jpg,-23.205587,16.329433,-1.7977326,1
13210_id.jpg,1.1635305,1.4719119,0.121413216,1
15877_4.jpg,4.0149007,-10.1161,2.7008207,1
14015_5.jpg,-5.782062,6.7333207,6.6991215,1
14023_3.jpg,-1.0500141,4.186483,1.1182659,1
12282_1.jpg,5.4171443,9.430561,5.7306204,1
14120_3.jpg,-3.3780093,-5.616134,6.660214,1
13808_5.jpg,5.200998,-3.8982244,-11.919103,1
11948_1.jpg,-3.8667483,-11.720892,5.7210293,1
13472_2.jpg,1.0339649,5.5540977,-2.0585613,1
13796_5.jpg,1.3960325,-7.699006,-2.133356,1
14030_3.jpg,-8.008407,-5.959142,-3.5006094,1
13778_1.jpg,-8.094663,-13.82297,-2.8722239,1
14623_3.jpg,30.434843,4.038706,-2.1207945,1
13733_2.jpg,16.612211,-12.371415,-6.5066676,1
14024_1.jpg,3.2550132,-10.966752,-2.643031,1
13682_2.jpg,15.715137,-5.6369576,-5.5584745,1
13793_5.jpg,-0.5950883,-2.9235535,-4.808063,1
15568_4.jpg,9.616194,-2.7795794,3.349775,1
13807_1.jpg,3.1084573,9.033982,2.1363647,1
14025_2.jpg,8.118867,-11.645733,-2.4449108,1
11657_3.jpg,-1.270745,-13.242489,-0.13074253,1
11535_5.jpg,-4.506319,-7.7287345,1.1854235,1
15692_6.jpg,-3.8306932,-3.8577633,1.4796183,1
14015_2.jpg,-15.048035,0.21212755,15.020429,1
14261_5.jpg,-0.9519319,-5.95897,-4.003597,1
14324_1.jpg,3.2639322,-13.425056,-6.2982187,1
13799_1.jpg,0.9089955,-1.2526009,-0.8802123,1
14121_6.jpg,0.6704324,-5.4206815,-1.009582,1
11732_1.jpg,-17.315687,-13.831998,6.9661365,1
14123_4.jpg,1.7589248,0.107159644,3.0351634,1
14302_5.jpg,50.544106,9.868516,3.8288577,1
13808_2.jpg,-1.9305847,-1.861596,-5.591948,1
13222_3.jpg,5.224498,-6.0167394,4.836688,1
13741_6.jpg,9.947313,-10.358134,-6.577274,1
11829_id.jpg,-3.7843504,10.366989,-1.3722209,1
16250_3.jpg,-1.9376446,-1.7686281,-0.4989279,1
9597_4.jpg,-10.297145,-3.0369725,-3.7953877,1
12050_1.jpg,-1.6974448,21.707111,0.6296362,1
13927_3.jpg,-5.7815585,3.2470605,1.2579067,1
13354_5.jpg,-24.93377,-2.3453002,8.771252,1
11733_4.jpg,0.49438313,13.455656,4.2341847,1
14361_2.jpg,0.4554532,-2.2638767,-3.05594,1
13733_5.jpg,-11.8164625,-9.644332,6.457491,1
14577_4.jpg,19.347965,5.2113404,0.25520778,1
14488_1.jpg,-1.5130408,-9.1960125,-0.30661264,1
12197_3.jpg,-2.5681238,15.267756,5.0851517,1
14395_1.jpg,5.939241,-2.8396626,6.843172,1
11923_4.jpg,-2.4312747,-6.104783,0.275395,1
13742_2.jpg,1.9846001,1.5584172,-1.566458,1
13775_6.jpg,-7.3677406,2.9539866,1.4890776,1
14286_6.jpg,-3.3657708,-19.335056,-0.18002638,1
14312_5.jpg,-3.411943,9.309217,3.0827734,1
11871_id.jpg,-2.9717302,4.2355156,4.755035,1
13771_3.jpg,-2.489856,15.324839,1.4749447,1
11657_3-1.jpg,14.090427,-27.45446,4.971407,1
13764_6.jpg,-0.5445878,-8.519549,0.48799542,1
13729_3.jpg,0.97686815,-12.679125,1.1986588,1
15405_3.jpg,-16.164408,-9.860056,6.862656,1
14361_3.jpg,-1.3608428,4.9666715,-2.6142309,1
11702_1.jpg,-0.5536383,4.665062,0.4317053,1
16054_3.jpg,0.504624,-5.724604,6.4863086,1
15556_4.jpg,-6.2969246,0.9885541,10.173364,1
14126_3.jpg,3.189013,3.3560236,0.2877678,1
10786_3.jpg,-7.862948,-4.573679,2.5859625,1
14026_6.jpg,-3.92507,-10.509742,1.603217,1
6777_4.jpg,8.5176,10.247366,0.10934422,1
13807_5.jpg,-9.424478,2.9247518,7.6129146,1
14186_1.jpg,-4.5003214,-1.3692161,0.58274937,1
15009_6.jpg,-26.235312,2.6375895,-0.2756766,1
10536_6.jpg,8.559433,0.7006976,-7.576079,1
10458_5.jpg,7.6713786,8.9661045,-4.1975784,1
15370_5.jpg,3.8805404,-6.740838,0.3028331,1
14127_4.jpg,11.960509,-20.229162,10.161456,1
11926_3.jpg,-4.001117,-14.723544,0.6332039,1
13813_2.jpg,-7.145934,-6.967377,0.72443724,1
14482_3.jpg,0.176404,-0.19186689,-1.5146364,1
14032_5.jpg,-9.457294,-2.1767886,-2.4789128,1
14261_3.jpg,-0.41285518,-3.6974843,-4.310486,1
10486_2.jpg,4.752044,-3.1522336,-2.35424,1
14677_5.jpg,1.9486419,-10.572272,-18.250612,1
11926_2.jpg,5.2700567,-14.580996,-5.5835557,1
14118_3.jpg,-13.714428,-25.063055,2.50184,1
11531_2.jpg,-30.259201,5.368588,14.172804,1
14257_2.jpg,-2.4923828,10.751678,-5.7270026,1
14795_3.jpg,-0.85055804,-8.76169,0.599077,1
14030_4.jpg,-2.3038628,-7.2719426,-7.3348002,1
14488_4.jpg,-12.663377,-11.039236,4.417055,1
14622_4.jpg,-14.047781,8.419791,-1.2592196,1
13799_2.jpg,0.038471885,2.573506,-1.1046475,1
13088_id.jpg,1.7461843,5.366734,-2.1407068,1
13767_2.jpg,-4.3082647,-5.0601645,-4.9984355,1
15568_2.jpg,-12.037272,-5.652622,-3.872316,1
16207_1.jpg,-3.2843134,-2.192438,0.75655985,1
12204_2.jpg,-8.596667,-7.9710016,7.0423493,1
16007_4.jpg,-3.309255,0.038003072,0.61084044,1
14247_5.jpg,5.0565453,-1.8677007,1.3896222,1
13762_1.jpg,-1.146839,25.882788,2.7088008,1
12198_2.jpg,-3.9758782,-2.4794123,-5.4485006,1
8424_5.jpg,-5.2702546,-3.795975,2.887498,1
13755_2.jpg,8.697921,2.3815587,-1.641453,1
12329_3.jpg,-14.778923,-8.967013,1.6754867,1
14117_2.jpg,1.5739821,-15.72835,-1.3700436,1
16250_1.jpg,0.6353043,-8.112194,3.5386984,1
12054_4.jpg,-14.410353,10.427524,1.7483093,1
13750_6.jpg,6.0537863,0.32730138,-2.4773235,1
14287_3.jpg,24.22667,5.4638567,0.17788209,1
12193_3.jpg,-6.9662194,-13.202383,3.713622,1
15689_6.jpg,-29.42635,-1.9988765,1.3009257,1
16322_5.jpg,-20.542837,14.0691,-1.5175357,1
15405_2.jpg,-2.8221629,10.88246,-10.371019,1
14319_1.jpg,-30.518847,-9.329925,-14.365651,1
13351_3.jpg,63.690945,-6.8039045,-5.2739096,1
10563_1.jpg,69.21683,1.2123798,4.1988716,1
11617_4.jpg,14.786395,-2.6049514,-3.4577682,1
14130_1.jpg,1.9751097,-24.306534,8.107085,1
13743_4.jpg,-23.08541,2.29223,2.8294668,1
11675_2-1.jpg,27.913504,-1.9047245,11.512375,1
13755_1.jpg,-7.7596555,-2.4231267,9.469886,1
15425_4.jpg,-7.791054,-9.495981,-2.5766919,1
14081_1.jpg,5.0622635,-4.8712335,-4.111382,1
13806_6.jpg,-1.550291,-5.30862,7.4975624,1
14029_4.jpg,-4.7354703,-7.983441,-0.33629218,1
13736_2.jpg,-10.255777,4.9295115,12.017738,1
12994_id.jpg,-1.1027144,6.932045,-0.60552233,1
6779_3.jpg,0.82622105,1.1710006,-2.3096693,1
11926_1.jpg,-3.9383838,-16.416597,-18.125742,1
12034_1.jpg,-0.40828818,-1.7390312,-12.231584,1
11922_3.jpg,-1.8176746,-21.825851,-2.082363,1
12483_1.jpg,2.9916277,-8.261694,-6.824235,1
13807_3.jpg,5.644928,10.904795,4.323753,1
13792_2.jpg,4.3959656,-21.127138,-0.8882036,1
11734_1.jpg,-7.891935,3.575327,-1.92897,1
10536_4.jpg,5.084529,1.1800847,-6.167597,1
11732_4.jpg,-17.86875,-6.154266,5.3142614,1
13351_4.jpg,0.70946443,-6.689438,-3.5252004,1
11536_1.jpg,1.6913077,2.856568,-2.0020478,1
13795_6.jpg,-1.4192741,-6.6919312,1.5198867,1
16320_5.jpg,-26.332272,0.1798501,6.200787,1
13751_4.jpg,-1.7244178,-22.398218,1.3225446,1
13751_2.jpg,-3.0783327,-10.685186,-7.9423428,1
6777_1.jpg,1.2396281,5.310333,-2.2692065,1
13764_2.jpg,-5.1640043,-11.859377,7.225989,1
13754_3.jpg,-32.32691,4.593938,7.291779,1
14678_2.jpg,-19.190363,-9.996236,7.4466305,1
15224_1.jpg,-18.12791,-9.564346,-2.9448671,1
13851_1.jpg,2.1085975,-31.671806,3.0173676,1
13734_4.jpg,-6.82234,-18.531073,9.547309,1
14579_4.jpg,41.26184,-10.24746,-5.0322022,1
10561_1.jpg,2.695822,-20.644358,-1.3614668,1
14270_3.jpg,1.6303688,-5.4630075,0.047823694,1
16104_4.jpg,-24.325827,17.875774,-6.706111,1
14034_4.jpg,-6.800079,-4.9710145,2.6023333,1
11529_id.jpg,1.2898574,-7.5797725,-2.3191516,1
11734_id.jpg,-6.835543,2.797225,-1.7601602,1
14725_2.jpg,9.669025,-23.562593,-1.0473099,1
15411_1.jpg,-4.3983693,33.905663,-1.957331,1
11617_1.jpg,10.607498,-4.369133,0.97732043,1
11936_2.jpg,-25.199196,6.0543823,4.251748,1
14278_2.jpg,2.5934796,-2.36543,-2.7231185,1
14127_2.jpg,,,,0
15590_5.jpg,,,,0
10294_5.jpg,,,,0
12322_1.jpg,,,,0
14623_2.jpg,,,,0
13752_1.jpg,-4.3127427,-15.903184,1.1861496,1
12329_1.jpg,4.911291,-5.6022053,-0.35661888,1
14622_2.jpg,-10.993017,8.130914,-6.8140545,1
14309_5.jpg,-2.203125,18.85337,3.4740744,1
11699_4.jpg,-47.050568,1.5076121,-0.6332612,1
11531_3.jpg,16.477583,-3.6013794,12.300653,1
14257_6.jpg,29.24146,5.1246953,1.9585273,1
12782_2.jpg,43.13823,-1.1236014,-1.4847459,1
12324_2.jpg,5.151869,-9.790503,5.911164,1
16054_2.jpg,-8.405005,-0.3778682,9.341477,1
10293_1.jpg,0.00035475846,4.682981,0.39535496,1
13764_4.jpg,-5.281422,-13.118399,0.53289545,1
14324_3.jpg,-6.0504904,-15.72957,-7.095713,1
11728_2.jpg,-4.0708604,-17.916475,2.8566077,1
10563_2.jpg,19.22671,18.612953,-3.4585645,1
14121_4.jpg,-2.3507853,-10.708325,18.517046,1
14620_2.jpg,5.267311,-6.7362733,-7.604796,1
11728_4.jpg,-4.720573,-6.018478,12.342498,1
13752_4.jpg,-8.847465,-15.045335,0.27615422,1
14120_1.jpg,7.5593934,1.9648621,2.4076283,1
8387_id.jpg,-1.9079207,-1.2082255,0.080788516,1
13061_3.jpg,-0.3077215,-5.907057,-2.5191743,1
15009_4.jpg,-16.533993,10.182058,-5.321439,1
14266_5.jpg,-4.3240247,-9.1128645,12.27652,1
13771_5.jpg,4.5313716,7.5611258,-2.9440782,1
14795_5.jpg,-11.231491,-12.029148,-10.315103,1
14753_3.jpg,-37.133842,-3.1837192,-2.5390964,1
14618_4.jpg,0.6994471,-4.244745,3.4225616,1
12206_3.jpg,-21.862886,-2.9742484,13.77329,1
12053_4.jpg,-3.097401,1.6375284,2.076706,1
13750_4.jpg,6.291108,3.673007,8.227754,1
11927_5.jpg,1.0300207,-6.257204,-2.8907998,1
15971_4.jpg,-2.571522,-0.39563477,-1.9220632,1
14795_2.jpg,-3.6390877,-10.377809,-2.0679798,1
14020_4.jpg,-3.709399,-8.287961,0.20927127,1
12198_1.jpg,0.4871877,-4.779465,-1.8311236,1
12782_4.jpg,18.349703,-1.4535059,-6.5459056,1
12205_1.jpg,-20.328615,0.55039245,0.6010565,1
10786_1.jpg,-5.8833175,-15.819962,9.783491,1
13737_id.jpg,21.732666,-7.817516,2.938907,1
11734_3.jpg,-4.974419,3.9464445,-3.393508,1
11924_2.jpg,-4.6717978,-6.9305835,3.6483402,1
10292_3.jpg,1.7155385,-8.49005,0.60913914,1
11733_2.jpg,-9.022543,14.796598,-2.4408567,1
14081_3.jpg,7.8440256,0.97002614,-4.77312,1
12198_6.jpg,-5.3889346,-6.0830836,-4.5968857,1
14623_6.jpg,2.7853425,13.772572,-0.082540855,1
15425_3.jpg,-0.28358573,-5.927138,-4.3061604,1
15498_2.jpg,9.6076565,-0.90261054,-4.6382723,1
13872_6.jpg,7.5312033,7.191513,-15.742897,1
13678_6.jpg,2.311333,-12.666372,-5.656528,1
14484_1.jpg,4.484959,-12.968044,-2.332807,1
15350_5.jpg,36.00628,-4.9920783,4.858522,1
11829_1.jpg,-8.466068,0.612519,-2.4537501,1
13851_2.jpg,8.151623,-13.324673,0.29166192,1
8387_1.jpg,6.4944005,-4.183149,-6.8762183,1
11673_5.jpg,-42.018063,4.67032,1.4183551,1
12053_6.jpg,-12.702332,5.6955123,5.159676,1
12197_5.jpg,-4.136846,4.122512,6.5961246,1
11922_id.jpg,2.8367248,-11.456114,1.129279,1
14068_3.jpg,-6.0357122,1.9849873,1.4708099,1
14490_1.jpg,35.492744,-6.9031663,-3.9510233,1
11871_1.jpg,-24.313726,-7.1744347,1.831932,1
13210_2.jpg,3.5953674,3.1730518,-1.4614625,1
14270_4.jpg,15.619602,0.6778786,-10.51463,1
16320_3.jpg,-28.288671,-19.16018,14.911263,1
14034_6.jpg,6.1715627,-12.418227,-2.6707075,1
10607_4.jpg,-8.102294,4.9891243,3.538381,1
15267_4.jpg,24.907814,2.9605012,-1.2724841,1
13764_5.jpg,-0.45418674,-29.188732,0.7183536,1
12198_3.jpg,-5.7329516,-0.54274815,3.8616943,1
11942_5.jpg,6.376311,3.0974605,-2.2585862,1
13353_4.jpg,-5.304947,-6.4508805,-2.8342745,1
14029_2.jpg,-5.089894,-9.110048,-0.6375764,1
12573_2.jpg,-20.104572,14.674915,-10.011953,1
15350_4.jpg,5.3630238,4.195193,-0.8879173,1
8388_3.jpg,-17.517008,-9.212004,1.8701863,1
13353_3.jpg,25.590794,-16.50563,-0.6766087,1
14186_5.jpg,-15.019859,-14.992778,1.9208683,1
14249_3.jpg,-15.778808,-10.85237,5.483667,1
14297_1.jpg,83.709305,-29.994537,-3.7411585,1
12034_5.jpg,5.2928147,-12.337327,-3.1784914,1
13061_5.jpg,-11.956129,4.851264,-0.28212038,1
12035_4.jpg,16.166864,4.370407,3.6250844,1
10517_2.jpg,3.953641,-1.1093796,-4.6693087,1
14302_4.jpg,10.3504095,-1.2505894,-0.6982114,1
6906_2.jpg,16.99902,-26.814156,3.9178598,1
14623_5.jpg,1.0328299,-1.7900081,-2.5075202,1
12865_4.jpg,-0.35423088,-4.1094537,-4.178957,1
14287_5.jpg,8.946687,12.453467,9.934782,1
11657_5-1.jpg,1.7569969,-9.88501,17.78318,1
12324_4.jpg,5.5413227,-14.845297,-0.112151094,1
13397_6.jpg,2.5744874,-11.571362,-1.0960714,1
12202_4.jpg,1.785776,-7.7725644,-2.01913,1
10145_3.jpg,-2.3899426,0.80834293,1.6187105,1
12847_2.jpg,-9.546094,-4.413504,-1.1663475,1
14818_3.jpg,25.099401,15.062279,-6.0707874,1
11731_5.jpg,12.300315,5.649187,-1.0735229,1
14026_2.jpg,6.049874,-5.1899934,-0.09504257,1
13917_3.jpg,9.219814,-3.1763494,-1.8344657,1
11734_5.jpg,-1.9915752,8.200765,-7.007327,1
14618_1.jpg,14.463176,-11.332141,-0.9613231,1
15590_6.jpg,54.78618,1.1712961,17.46335,1
13762_2.jpg,29.350164,24.02694,1.286339,1
14275_4.jpg,75.99806,-5.6187725,-3.7054887,1
12483_2.jpg,1.7005231,-5.6495748,-5.545915,1
14480_2.jpg,5.750147,-14.041786,-1.7367997,1
14577_2.jpg,9.133272,-0.28792927,-3.0136254,1
12053_3.jpg,1.1315901,1.3467692,-1.6261725,1
13801_1.jpg,-3.6138434,-1.1620305,0.2975043,1
13775_2.jpg,0.7079237,2.3154595,0.97560185,1
12054_3.jpg,-8.641871,13.196828,-1.7531825,1
14723_5.jpg,30.520279,19.933495,9.642375,1
10168_2.jpg,0.14883776,0.9697672,-2.5676908,1
12050_2.jpg,0.5582548,6.6852984,2.314957,1
13737_5.jpg,-0.66694176,4.095681,1.0275247,1
15405_5.jpg,-21.360588,-7.4300694,15.669424,1
12197_1.jpg,-5.2987647,13.700352,-0.36997616,1
13397_3.jpg,2.1406589,-13.059189,1.1635389,1
13851_5.jpg,-4.1861634,-12.049323,4.170924,1
10757_3.jpg,3.2559826,10.24897,6.0152097,1
10513_2.jpg,-6.3343735,-10.400121,6.141238,1
14323_4.jpg,8.069045,-3.7196805,1.4591709,1
14249_4.jpg,-41.881535,-9.116849,9.075595,1
15240_6.jpg,4.2029233,-16.279272,2.2076483,1
12845_3.jpg,-6.910324,-5.787239,-1.8166368,1
10535_1.jpg,-0.04925748,-5.201749,3.3308315,1
11732_3.jpg,-16.173782,-8.856535,13.995198,1
14678_4.jpg,-2.7722743,-13.609704,-4.3748255,1
13983_3.jpg,-12.407954,-20.368912,-1.2547008,1
12050_5.jpg,0.5001599,-2.8290994,0.30246842,1
14246_6.jpg,-22.786219,-4.417929,3.2791195,1
13762_6.jpg,-7.309224,-17.79888,4.083302,1
14395_3.jpg,7.425455,1.498155,3.709422,1
10559_5.jpg,5.2349057,-8.685511,3.5680006,1
14244_4.jpg,-10.041802,13.725439,9.964033,1
14025_4.jpg,-15.679383,-28.956478,13.582859,1
16206_3.jpg,-1.6411788,-0.3427877,3.2731519,1
13806_2.jpg,2.1957247,-7.7351727,3.4674067,1
10605_3.jpg,-0.5269232,-9.085438,0.4476721,1
6805_3.jpg,-53.176743,1.456097,3.8015099,1
15344_4.jpg,-0.32614636,-20.103535,5.893385,1
14753_1.jpg,2.7046237,10.43357,-4.7003584,1
15464_1.jpg,-14.4586525,-2.4374704,1.2061844,1
13962_2.jpg,3.4001708,-5.832851,-2.7165573,1
10607_1.jpg,0.5492298,-4.7337766,0.5933232,1
15425_1.jpg,-4.90859,-9.798592,-2.8348553,1
14324_4.jpg,5.0726767,-8.956548,0.071270615,1
10294_3.jpg,-7.6470323,-15.83775,8.388146,1
15020_4.jpg,-74.49719,0.9749873,5.694846,1
12202_2.jpg,-2.8233497,-8.853888,-1.3473574,1
10559_2.jpg,1.3589145,-9.342685,1.1445037,1
14033_3.jpg,8.641943,-9.187458,1.8875388,1
10292_2.jpg,9.377328,-3.0050516,-8.871228,1
14313_3.jpg,5.5985174,-9.257035,-9.172311,1
11529_3.jpg,-0.2566296,-5.8505325,0.5170263,1
14791_4.jpg,11.867122,2.2024772,0.11379078,1
13088_1.jpg,4.242648,2.745512,-8.824062,1
14168_3.jpg,-3.4042847,-8.860704,2.3505607,1
14484_2.jpg,0.7038804,-10.578337,1.3117548,1
11728_5.jpg,21.10925,-11.813005,-3.1142077,1
13872_4.jpg,7.019883,1.487458,7.9345484,1
13766_4.jpg,4.1711183,2.6677804,2.2366161,1
13750_2.jpg,14.207282,16.5145,1.9938107,1
13778_2.jpg,0.6895096,-1.3460759,-2.9252293,1
11675_1-1.jpg,,,,0
11942_4.jpg,,,,0
14117_1.jpg,,,,0
13927_1.jpg,,,,0
13224_3.jpg,,,,0
12199_3.jpg,-1.5975436,-3.7141564,3.5104904,1
14278_1.jpg,8.598652,-0.42547628,-1.4436764,1
11657_2-1.jpg,1.5444883,-18.396767,6.6939654,1
14287_1.jpg,18.546581,10.551599,4.213844,1
