timestamp,yaw,roll,pitch
3048.0,-8.345442,-3.7891102,-3.3226798
3080.0,-7.299575,-4.4882765,-3.9017441
3112.0,-9.4636,-2.746268,-3.347873
3148.0,-7.3691697,-4.330577,-3.2095726
3180.0,-7.3103166,-4.5147653,-4.4244814
3212.0,-8.635354,-4.040102,-3.4005687
3280.0000000000005,-8.590715,-3.6789486,-3.5174081
3312.0000000000005,-6.28055,-4.0244956,-3.6180444
3344.0,-7.9910126,-4.5820084,-3.3932323
3380.0,-7.3885517,-4.6744547,-2.960685
3412.0,-7.4253497,-5.0590324,-4.0144277
3444.0,-6.0857296,-4.300827,-3.5215008
3480.0,-6.2409863,-5.190501,-4.1679325
3544.0,-5.7010756,-4.4615183,-4.2177763
3576.0,-6.9512177,-6.055866,-3.8799431
3612.0,-5.5019617,-5.1798296,-4.0300946
3644.0,-6.622904,-5.0166836,-4.724565
3676.0,-6.758583,-5.021205,-4.3998923
3712.0,-6.023641,-4.6978903,-4.102845
3744.0,-5.2934895,-5.21906,-4.4848366
3776.0000000000005,-6.1850624,-5.0419397,-3.844569
3808.0000000000005,-6.1217294,-3.3388646,-4.2773876
3844.0,-7.61361,-4.7967353,-4.1992126
3876.0,-5.5220337,-4.0310745,-4.9089904
3908.0,-5.7685585,-5.8744297,-5.3409367
3944.0,-3.2169337,-5.7342834,-4.7913985
3976.0,-5.757324,-6.4027066,-4.493532
4008.0,-6.0214195,-4.5923643,-5.149443
4040.0,-6.0706186,-5.1223598,-4.3794
4076.0000000000005,-7.267272,-4.328936,-4.330681
4108.0,-5.86228,-3.1198065,-4.802028
4140.0,-5.113152,-5.253386,-4.2476573
4176.0,-6.4767227,-5.5568113,-4.0117173
4208.0,-5.749085,-6.167386,-4.0926914
4240.0,-6.373655,-5.637237,-4.900084
4272.0,-7.9751086,-5.3146887,-4.257636
4308.0,-7.471229,-5.3225775,-4.814569
4340.0,-5.087163,-5.325293,-4.6855516
4372.0,-6.4316273,-3.9771743,-4.4558725
4408.0,-5.954421,-4.506398,-3.903826
4440.0,-7.384386,-4.2226863,-3.8869634
4472.0,-9.125582,-2.663686,-3.239129
4504.0,-7.299049,-3.9936597,-3.8700528
4540.0,-6.3619404,-3.7595553,-4.390992
4572.0,-6.466472,-2.9475133,-3.8778548
4604.0,-6.789607,-4.0091753,-4.5929246
4640.0,-7.2287445,-4.3037553,-4.497535
4672.0,-5.8979907,-5.032101,-5.2812233
4704.0,-5.3355823,-3.6645048,-5.0522895
4736.0,-6.439034,-4.442093,-4.4748836
4772.0,-8.050909,-3.836846,-4.256868
4804.0,-7.278497,-4.5132895,-4.4425607
4836.0,-5.9122477,-5.1980133,-5.5195575
4872.0,-7.162626,-3.5654662,-3.9306908
4904.0,-7.206826,-3.9682524,-3.4956148
4936.0,-6.593073,-4.34791,-3.6832745
4968.0,-5.1635275,-4.3140554,-4.18968
5004.0,-5.9361386,-6.4235067,-4.907089
5036.000000000001,-6.4582167,-4.558012,-4.7143993
5068.000000000001,-7.1146774,-4.795787,-4.5486975
5104.0,-5.622468,-4.7090483,-4.563384
5136.0,-7.4059124,-5.1197195,-3.9535327
5168.0,-5.806709,-5.157017,-3.1664028
5200.0,-6.845039,-4.8561172,-4.3422937
5236.0,-5.752303,-4.4049516,-4.4107113
5300.0,-6.4168434,-4.317802,-3.8129945
5336.0,-5.6588492,-2.8594072,-3.9973397
5368.0,-6.602414,-3.7205448,-3.775347
5400.0,-5.0081615,-3.5034964,-3.2330058
5432.0,-5.1062646,-3.854303,-2.485811
5468.0,-6.152392,-4.690054,-2.0908675
5500.0,-5.3917794,-4.5590663,-2.2789545
5568.000000000001,-6.055837,-4.625089,-2.5785232
5600.000000000001,-7.595023,-4.5999956,-2.500522
5632.0,-6.9197106,-3.1781685,-2.8945024
5664.0,-4.027282,-3.5368996,-2.6913939
5700.0,-5.290335,-3.7449408,-2.5546484
5732.0,-5.032478,-2.7695596,-2.9906595
5773.0,-5.7695966,-4.094051,-3.1543345
5800.0,-5.578657,-3.783854,-2.8306248
5833.0,-4.656456,-4.730111,-2.9272318
5864.0,-5.0448265,-4.2214723,-2.646441
5896.0,-4.927902,-4.6442127,-2.92445
5932.0,-4.096901,-4.082951,-3.4350145
5964.0,-6.0754466,-4.0748873,-2.840165
6032.0,-4.931988,-5.067955,-3.0203614
6064.0,-4.36802,-4.8195634,-3.5145848
6096.0,-4.700269,-4.6804914,-3.101263
6128.0,-5.4372077,-5.125171,-2.487464
6164.0,-3.4753916,-4.167453,-3.505519
6197.0,-4.6763105,-5.1063113,-3.1871479
6228.0,-5.9135246,-4.472479,-3.0688987
6260.0,-5.7979617,-5.3821387,-3.1708417
6296.0,-6.889108,-4.6891603,-2.2512631
6328.0,-5.5917206,-4.3379216,-2.9384167
6396.0,-4.989075,-5.2229247,-3.6016715
6428.0,-4.4236817,-5.2395005,-2.7174666
6460.0,-5.6475043,-5.2548313,-3.5238333
6492.0,-4.891093,-5.3086467,-3.6799436
6528.000000000001,-5.037318,-5.3245764,-3.9968152
6560.000000000001,-5.071839,-5.249035,-4.030408
6592.000000000001,-4.3169274,-4.5106173,-3.3934186
6628.0,-5.1152406,-4.616561,-2.8030908
6660.0,-4.0790052,-6.4448795,-3.2635355
6692.0,-6.4554768,-6.0409746,-5.171592
6724.0,-6.400951,-6.441808,-6.1790543
6760.0,-4.6509514,-5.9223375,-7.2472687
6792.0,-4.8547525,-5.975121,-8.071887
6860.0,-2.527522,-6.647653,-9.753269
6892.0,0.55642676,-8.51038,-12.998011
6924.0,-1.0443223,-8.170212,-13.40757
6956.0,-0.2509123,-7.1271296,-12.758757
6992.0,-2.135337,-7.4391923,-13.41238
7024.0,0.8530068,-7.2488394,-14.292632
7056.0,2.5136344,-7.5499067,-14.284094
7092.000000000001,3.6819415,-7.4344625,-14.911768
7124.000000000001,5.7670116,-6.1464567,-15.417437
7157.0,5.5052023,-7.5266075,-14.458677
7188.0,3.9202147,-6.8904037,-15.782414
7224.0,5.391206,-7.5435,-15.793174
7256.0,4.2676096,-6.0135612,-14.853768
7324.0,4.1591187,-7.3829074,-14.398127
7356.0,3.1255717,-6.7882266,-14.46631
7388.0,2.9909024,-8.695882,-13.916035
7420.0,3.39718,-8.673216,-11.98398
7456.0,0.8913343,-7.36899,-11.4992
7488.0,2.2255974,-7.0879703,-9.253941
7520.000000000001,0.49342313,-6.3222675,-6.983219
7556.0,0.52160895,-5.2057667,-5.5714602
7588.0,-1.4639456,-5.5972815,-6.142294
7620.0,-1.9589058,-5.767045,-4.9020777
7652.0,-4.324925,-4.6970873,-4.349591
7688.0,-3.7702537,-5.538903,-4.705285
7720.0,-5.004226,-5.1491246,-4.5419297
7752.0,-3.7333708,-4.8960466,-5.2799306
7788.0,-4.8204417,-4.896316,-4.86542
7820.0,-4.390988,-5.308415,-4.600385
7852.0,-5.6118603,-4.597028,-4.874645
7884.0,-5.3649497,-5.1448927,-4.9939857
7920.0,-5.859177,-4.490278,-4.40686
7952.0,-4.9845085,-5.289219,-4.6885185
7984.0,-3.7591,-5.307324,-4.6868615
8020.0,-4.451573,-6.1231246,-4.858545
8052.0,-3.017728,-5.182837,-4.5370784
8084.0,-3.5926683,-3.3567686,-4.0487633
8116.0,-3.5935082,-5.1116085,-4.9346776
8152.000000000001,-4.0835905,-4.450048,-5.3587503
8184.000000000001,-4.1588836,-5.653974,-5.374326
8216.0,-2.5864732,-4.8831186,-4.839619
8252.0,-2.494697,-6.9761353,-5.0996804
8284.0,-3.7033427,-5.485934,-4.9033737
8316.0,-5.3576612,-4.19053,-4.210692
8348.0,-3.8819609,-6.0534687,-5.1183543
8384.0,-4.842389,-4.6876135,-5.3648148
8416.0,-4.1033535,-5.3998885,-4.5031233
8448.0,-3.3342376,-5.1589465,-3.4136598
8516.0,-3.6771655,-5.187816,-5.166255
8548.0,-4.200938,-4.451231,-5.431169
8580.0,-3.3260274,-3.8584397,-4.909218
8616.0,-2.9635327,-4.807986,-4.979551
8648.0,-5.340627,-4.1652493,-4.3190136
8680.0,-3.425409,-3.987346,-4.8262568
8716.0,-3.720623,-6.763838,-5.192306
8748.0,-4.965825,-5.9274826,-5.473421
8780.0,-4.8082824,-5.983429,-5.558406
8812.0,-3.8437533,-6.1951237,-4.4446025
8848.0,-4.62755,-6.9782224,-5.260748
8880.0,-5.834867,-6.0142074,-5.185966
8912.0,-5.617242,-6.9163957,-6.224099
8948.0,-6.318103,-8.155152,-5.3178535
8980.0,-6.943616,-7.931919,-5.863436
9012.0,-12.876136,-12.499801,-3.4812703
9044.0,-10.208615,-15.32446,-3.1080503
9080.0,-13.608477,-17.470589,-0.7319694
9112.0,-15.540508,-28.375532,-1.5861737
9144.0,-16.552944,-29.018595,-0.8493045
9180.0,-13.474972,-31.869783,0.65733105
9212.0,-25.437248,-35.99328,1.7065208
9244.0,-20.419088,-42.03047,2.692141
9276.0,-21.256535,-51.003918,0.2914619
9312.0,-9.40697,-56.62455,0.493038
9344.0,-18.781736,-52.214813,6.911237
9376.0,-15.811778,-52.492916,5.904275
9412.0,-11.5570545,-53.194183,1.8911803
9444.0,-12.797587,-52.84383,5.7256517
9476.0,-18.879877,-49.0937,7.8460565
9508.0,-15.994481,-48.742405,6.310774
9544.0,-19.754328,-53.810436,6.5417924
9576.0,-19.157164,-53.27601,6.85545
9608.0,-18.490368,-52.323307,6.9696913
9644.0,-14.347277,-52.17431,4.4795904
9676.0,-15.694763,-50.237675,4.6202483
9708.0,-18.199167,-51.28635,5.370109
9740.0,-14.082724,-46.921535,-1.1595519
9776.0,-12.270045,-54.122097,1.8698205
9808.0,-17.482769,-46.80352,2.224513
9840.0,-18.079683,-48.617825,2.5485718
9876.0,-20.011795,-52.077457,7.68994
9908.0,-19.711662,-47.62631,6.4563336
9940.0,-17.761381,-49.841835,3.059286
9972.0,-19.483139,-50.438698,5.795485
10008.0,-15.252238,-51.12643,-3.221353
10040.000000000002,-14.974807,-52.70774,3.0449336
10072.000000000002,-20.24665,-46.48781,-1.2798318
10104.000000000002,-25.497393,-51.66041,-0.94206834
10140.0,-15.129736,-50.002964,-2.9594126
10204.0,-16.214443,-51.69465,4.823689
10240.0,-20.093687,-50.2624,2.3652835
10272.0,-17.760883,-52.61198,4.5882854
10304.0,-14.996814,-55.336796,5.1999583
10336.0,-20.536646,-53.06439,-2.6290853
10372.0,-20.675192,-56.518433,-3.0904233
10404.0,-25.412477,-48.64125,-3.1141791
10436.0,-18.35545,-54.5671,-0.62247115
10472.0,-20.844906,-53.212738,-0.75726396
10504.0,-18.341076,-53.1656,6.050097
10536.0,-14.859265,-57.86691,-0.37305063
10568.0,-17.966923,-50.716793,4.478412
10604.000000000002,-3.553239,-56.768116,-2.6364431
10636.000000000002,-2.676393,-59.706512,-4.370204
10668.000000000002,-17.34467,-51.133526,8.426365
10704.0,-17.48529,-53.10305,7.018637
10736.0,-13.82225,-55.581703,7.6118345
10768.0,-13.792975,-55.330418,7.1917524
10800.0,-25.856977,-47.65768,2.5524435
10836.0,-20.992514,-49.549385,-0.42985502
10868.0,-14.203281,-56.365883,3.065038
10900.0,-15.973539,-52.65412,-0.82521826
10936.0,-20.497766,-54.178596,5.961503
10968.0,-14.106037,-56.176975,1.978631
11000.0,-10.040157,-51.90952,-4.563101
11032.0,-16.7952,-52.875767,3.9939742
11068.0,-13.393344,-51.93982,-3.98617
11100.0,-12.623391,-51.020306,-3.1739142
11132.0,-13.849139,-50.573402,-2.7708185
11168.000000000002,-20.374878,-50.439728,-4.724896
11200.000000000002,-16.461298,-51.261936,2.4608428
11232.000000000002,-16.001793,-51.7191,4.3020277
11264.0,-15.80365,-49.64925,2.2078037
11300.0,-19.584446,-51.36467,3.5998988
11332.0,-7.461495,-57.113995,-6.1549726
11364.0,-16.38431,-52.20592,2.176952
11400.0,-14.3645735,-52.282604,1.2213922
11432.0,-19.05278,-52.874355,5.185895
11464.0,-18.03418,-51.706482,-4.5863013
11496.0,-19.292526,-51.156467,-0.91877705
11532.0,-21.726458,-52.6902,1.8004419
11564.0,-22.495125,-51.008045,-4.953945
11596.0,-20.97345,-49.868004,1.7736474
11632.0,-21.24472,-53.63131,3.5127537
11664.0,-19.79683,-52.270893,-2.9993362
11696.0,-27.203876,-47.000584,0.7398968
11728.0,-16.960054,-49.247967,-3.286791
11764.000000000002,-24.59528,-46.62547,0.6482841
11796.0,-15.465202,-51.831104,-4.254037
11828.0,-25.057304,-52.113884,-2.092177
11864.0,-21.770485,-55.04785,-4.0362253
11896.0,-21.452326,-51.897865,-4.569024
11928.0,-17.094759,-53.263226,-2.5525467
11960.0,-19.976503,-48.717525,-3.5032053
11996.0,-10.653948,-48.02055,-3.3250022
12028.0,-19.196012,-48.651733,-6.129776
12060.0,-21.804579,-50.050648,-0.42831945
12096.0,-20.875174,-49.245663,0.15055281
12128.0,-19.526388,-47.151886,-5.1180577
12160.0,-18.192844,-48.13914,-2.7399437
12192.0,-22.402079,-48.891754,-3.3635428
12228.0,-22.79342,-46.984562,-2.3211095
12260.0,-16.564016,-50.519802,-3.5253372
12292.0,-15.835347,-53.31054,3.8651493
12328.0,-18.64864,-48.933964,-2.8894598
12360.0,-18.624964,-47.740704,-4.070005
12392.0,-17.047897,-52.01041,-3.0666838
12424.0,-17.609436,-54.42169,-3.5041485
12460.0,-16.38889,-53.31336,-1.8953838
12492.0,-17.055157,-50.171272,-2.8281257
12560.0,-23.217003,-48.329113,-4.307672
12592.0,-21.160583,-50.62002,-4.0854864
12624.0,-22.767843,-45.204247,0.9273779
12656.0,-15.832769,-38.86972,1.1724666
12692.0,-9.854193,-33.31754,-0.46714586
12724.0,-9.203723,-31.752909,-0.20963062
12756.0,-7.9379168,-28.445223,-1.5700091
12792.0,-6.411422,-23.281065,-1.7974123
12824.0,-7.098006,-19.986685,-1.7947227
12856.0,-9.584104,-18.371004,-2.2807508
12888.0,-7.9755807,-17.36157,-2.476804
12924.0,-9.785044,-11.218337,-2.348639
12956.0,-4.261978,-12.53111,-3.8836877
12988.0,-1.320744,-14.2689085,-4.57133
13024.0,-4.8446207,-11.374738,-4.1558094
13056.000000000002,-3.4677556,-10.430197,-4.354153
13088.000000000002,-5.1430736,-10.483989,-4.339624
13120.000000000002,-3.3680716,-9.271744,-3.5017738
13188.0,-2.1595397,-8.735498,-3.9488418
13220.0,-2.316467,-6.616617,-5.1542616
13256.0,-2.2460487,-8.2715645,-4.8833895
13288.0,0.2151156,-7.494131,-5.186981
13320.0,-0.19414818,-6.456349,-5.2169657
13352.0,-0.05390823,-6.0884094,-5.3987675
13388.0,1.7376254,-6.7626567,-5.9438
13420.0,2.2238576,-7.468821,-6.774552
13452.0,2.4932406,-6.806434,-7.3010917
13488.0,1.231014,-5.859631,-6.5107145
13520.0,1.6319008,-7.0693827,-7.3323026
13552.0,1.673715,-6.8133593,-7.119179
13584.0,1.0396681,-5.8661904,-7.123485
13620.000000000002,1.2824458,-5.2886734,-6.945689
13652.000000000002,2.1835,-5.19496,-7.354628
13684.000000000002,1.3139119,-3.3114185,-6.8292923
13716.000000000002,1.0653424,-4.039741,-5.966405
13752.0,-0.42117843,-3.590416,-6.4181323
13784.0,0.26381084,-2.233771,-5.4884844
13816.0,-0.8849334,-2.7652225,-5.4272866
13852.0,-0.47807032,0.013627298,-5.3234262
13884.0,0.9403255,-0.6169293,-5.098391
13916.0,1.0019274,0.12919195,-5.281126
13948.0,1.0319505,1.1592387,-5.6537685
13984.0,1.6433513,1.7283742,-5.5453634
14016.0,2.5692554,3.6823316,-5.1276326
14048.0,1.5862559,2.85114,-5.130323
14084.0,0.92269564,5.588932,-4.5215893
14116.0,2.3067384,4.3129826,-5.2456183
14148.0,1.3874478,5.6231713,-5.0661073
14180.0,1.2470521,5.783973,-5.380524
14216.000000000002,1.0314807,5.440079,-4.633658
14248.000000000002,1.4730582,5.6734533,-6.5654955
14280.000000000002,1.6123699,6.706542,-6.2976756
14316.0,1.7511456,5.576704,-5.444919
14348.0,1.6577836,6.242339,-5.6032367
14380.0,0.68420863,4.98182,-6.075698
14412.0,1.5851529,4.8517585,-6.7545137
14448.0,0.8815124,5.601723,-8.142185
14480.0,0.38977247,5.7429743,-7.4802966
14548.0,-0.33794463,5.6741867,-7.9782033
14580.0,-0.47435808,5.2158947,-7.3555546
14612.0,-0.12157462,5.0836167,-6.2817454
14644.0,0.013115507,7.8946905,-7.7137165
14680.0,0.17634717,7.8294272,-6.61811
14712.0,0.9376735,7.0338197,-6.276876
14744.0,1.9474703,5.8274364,-5.7504826
14780.000000000002,2.067715,7.950552,-5.537472
14812.000000000002,0.48002523,11.172025,-7.358515
14844.000000000002,0.48672873,9.979206,-6.74365
14876.0,0.8798378,9.237589,-7.772977
14912.0,0.74114776,7.154687,-7.6046634
14944.0,0.27858683,4.1642647,-6.4688344
14976.0,0.49811974,2.5188901,-6.3760834
15012.0,1.8972936,1.9303136,-7.301516
15044.0,-0.44124696,1.3925076,-6.1986194
15076.0,-0.122891,0.3772094,-6.8092537
15108.0,-2.0410085,-1.9940807,-6.79492
15144.0,-1.9411199,-1.8854973,-5.9124055
15176.0,-2.0483432,-2.8645556,-6.8494134
15208.0,-3.5511973,-1.3653343,-6.6201444
15244.0,-0.9125105,-1.4230537,-7.331073
15276.0,-4.2356668,-2.6205227,-6.6235194
15308.0,-3.1269236,-1.6079347,-5.907853
15340.0,-3.1774266,-4.411606,-5.378844
15376.0,-3.4305012,-4.2718654,-4.8261065
15408.0,-2.9456084,-3.7218149,-5.395732
15442.0,-5.280443,-3.8310483,-4.9817266
15476.0,-4.3854785,-5.1532407,-5.7988195
15508.0,-5.914574,-4.955101,-5.667001
15540.000000000002,-3.4637587,-4.323014,-5.75943
15608.0,-3.243406,-5.2839813,-5.2368774
15640.0,-2.9910326,-5.2929683,-5.3331695
15672.0,-4.7880383,-4.7717204,-5.6663294
15708.0,-4.1312046,-5.184702,-5.177764
15740.0,-3.040596,-4.3441677,-5.599443
15772.0,-2.5542138,-5.1342993,-6.0964313
15804.0,-3.4905577,-4.892214,-6.2407837
15840.0,-2.8560958,-6.7174826,-5.8490615
15872.0,-3.718532,-4.554523,-6.1697264
15904.0,-2.9648464,-4.421941,-5.6292934
15940.0,-5.5717955,-4.2501945,-5.773066
15972.0,-4.4775605,-4.490759,-6.177097
16004.000000000002,-3.2168589,-5.419322,-6.2930117
16036.000000000002,-2.9315815,-6.174089,-5.598784
16072.0,-2.6218798,-4.2834144,-5.6919146
16104.0,-4.446666,-4.03819,-5.7042246
16136.0,-2.8491998,-4.7693276,-5.672655
16172.0,-4.3389935,-5.3567443,-5.4118423
16204.0,-4.408607,-5.175464,-5.2157187
16268.0,-5.1583557,-4.9496074,-6.4290075
16304.000000000002,-4.221597,-5.602938,-5.8008184
16336.000000000002,-3.6608613,-3.5351985,-5.7272058
16368.000000000002,-2.4850185,-4.014942,-6.189189
16404.0,-3.2767067,-5.856615,-5.922845
16436.0,-4.389456,-3.8120732,-5.9555836
16468.0,-2.5728805,-5.199262,-6.128509
16500.0,-2.6281042,-5.137827,-5.795772
16536.0,-3.9944203,-4.883793,-6.397971
16568.0,-2.7553396,-5.820925,-6.012974
16600.0,-3.696519,-5.9541407,-5.9984455
16636.0,-3.7527325,-4.882436,-5.2979293
16668.0,-3.3667147,-4.680991,-5.5255976
16700.0,-3.9369173,-2.090706,-5.670497
16732.0,-2.4110622,-5.441644,-6.5229025
16768.0,-2.8024673,-5.2387075,-6.0051622
16800.0,-3.1223543,-5.628358,-6.492592
16832.0,-2.5570564,-6.0213184,-6.093159
16868.000000000004,-2.5123117,-5.668062,-5.4003067
16900.0,-3.4951153,-5.983993,-5.357918
16932.0,-1.6115364,-6.592512,-6.202659
16964.0,-2.701683,-5.2543793,-7.2924714
17000.0,0.19350481,-4.5026097,-8.749895
17032.0,3.5487134,-5.599925,-9.942945
17064.0,6.9466734,-6.858493,-10.876109
17100.0,14.568663,-7.346216,-11.902886
17132.0,18.037903,-5.2149878,-12.467389
17164.0,23.763632,-3.5963144,-10.523448
17196.0,29.435736,-0.6505466,-10.856725
17232.0,32.58021,-1.5893942,-9.486424
17264.0,39.151024,-1.0653172,-12.698271
17296.0,41.34964,-2.848438,-12.625319
17332.0,42.044056,-2.2100396,-10.0328245
17364.0,42.790607,0.47516876,-10.791485
17396.0,40.683926,-1.7992874,-11.664431
17428.0,42.312172,0.15367739,-10.224947
17464.0,40.173958,0.18219171,-10.111369
17496.0,38.19498,1.8497645,-9.681796
17528.0,38.94561,1.968901,-9.546791
17560.0,39.4428,0.20129164,-10.286821
17596.0,42.10837,1.3831508,-11.280644
17628.0,42.456707,1.9527249,-11.623222
17660.0,39.852566,3.5161624,-10.968482
17696.0,41.43105,2.6594179,-12.314518
17728.0,39.903503,4.0328097,-10.763061
17760.0,39.890717,2.5896814,-11.857807
17792.0,41.45211,4.0606303,-11.441612
17828.0,38.86861,1.4124957,-11.427814
17860.0,41.2428,3.4258432,-10.6951275
17892.0,39.34989,2.775887,-10.738119
17928.0,42.71982,1.9068416,-9.804466
17960.0,38.530006,3.2939017,-10.035873
17992.0,39.929836,2.6948378,-11.266399
18024.0,39.33803,2.6937659,-10.937145
18060.0,40.450855,1.6008555,-12.916852
18092.0,37.821316,2.700947,-10.845964
18124.0,39.209743,1.813693,-11.475432
18160.0,37.82209,0.81859493,-12.277933
18192.0,38.11513,3.2770145,-11.922069
18224.0,38.60791,1.5202498,-11.5672865
18256.0,37.021736,2.736605,-9.992208
18292.0,36.33471,2.2049963,-9.475795
18324.0,36.375412,2.1211514,-9.612375
18356.0,36.485283,1.0550038,-10.43763
18392.0,36.132553,-1.2010753,-11.08854
18424.0,33.153408,-0.23710617,-9.8743
18456.0,33.59833,0.50134385,-10.019671
18488.0,35.070854,0.5164446,-10.231422
18524.0,31.67717,0.022704864,-9.77632
18556.0,34.147964,-0.38170892,-10.179591
18588.0,35.702366,1.528368,-10.829272
18624.0,32.55769,0.12928553,-10.427929
18656.0,31.05997,-1.211002,-10.799618
18688.0,31.65467,-0.735985,-9.977385
18720.0,34.044273,0.56781554,-9.517631
18756.0,30.570923,-1.0898281,-10.435877
18788.0,32.621357,0.23560236,-10.726429
18856.0,30.449314,-1.342308,-10.656702
18888.0,32.62994,1.1481552,-12.076364
18920.0,30.121029,1.3345962,-9.65142
18952.0,30.178228,0.19425255,-10.547476
18988.0,30.563131,0.8042675,-10.198023
19020.0,29.618773,-0.69625443,-10.569524
19052.0,28.66881,1.3691949,-9.911168
19088.0,30.833979,0.29451874,-10.77514
19120.0,31.680014,-0.8961888,-11.215755
19152.0,30.257177,0.20709889,-11.013644
19184.0,29.437994,1.1663811,-9.755053
19220.0,31.115902,0.12738764,-9.688896
19252.0,30.299583,-0.38723063,-9.543279
19284.0,30.240192,0.65589005,-8.947649
19320.0,31.044159,1.160798,-8.850858
19353.0,30.619637,1.9555758,-8.88638
19384.0,31.253609,2.377557,-9.118018
19416.0,31.229809,0.03730751,-10.2569065
19452.0,31.171297,1.4868777,-10.825005
19484.0,32.651077,2.6142468,-10.492073
19516.0,31.9862,-0.3248694,-10.805729
19552.0,32.739223,2.501857,-8.804907
19584.0,31.118168,1.6353087,-9.312588
19616.0,31.868187,4.277935,-9.231746
19648.0,30.624237,-0.24567406,-8.650963
19684.0,31.378183,1.6331578,-9.239193
19716.0,29.908442,1.0179467,-9.953368
19748.0,31.144085,2.5256379,-8.203162
19784.0,30.86276,0.37480766,-7.9056544
