timestamp,yaw,roll,pitch
16265_5.jpg,12.364563,4.4611955,-2.2596376
15903_6.jpg,-0.65473247,4.6355453,-2.9849377
15370_3.jpg,8.143496,-5.6577563,-1.2750092
13807_2.jpg,3.6348948,2.263096,4.4804964
12323_2.jpg,2.323608,-6.6970816,-1.1865402
12323_2.jpg,31.230911,-3.5131748,-4.299455
13750_3.jpg,1.74849,10.903756,5.6701913
14024_4.jpg,-3.5862808,-6.6118,0.78078353
12198_5.jpg,-0.61599874,-5.5254607,-4.5835767
15498_5.jpg,2.5312912,-1.7103585,7.892634
13061_1.jpg,2.4771526,-8.922743,-3.0467575
10666_3.jpg,-3.3384483,5.978181,-0.0725709
16265_2.jpg,-4.3524036,6.2989287,-3.6281168
14053_1.jpg,-3.5793908,-7.652654,2.427339
14266_2.jpg,-1.806001,-3.8926325,-2.4692352
13736_3.jpg,-3.5265653,-1.2571702,11.937099
12867_id.jpg,-19.546064,8.34319,3.3224301
14250_2.jpg,-3.0555823,-3.8167858,-1.7243092
12847_3.jpg,-7.5337715,-2.0307293,-0.37144765
10559_1.jpg,3.6245673,-10.162401,2.2841525
12204_5.jpg,-10.184237,-7.2325964,0.9668795
14483_2.jpg,2.052055,-6.1934037,-3.5774138
14117_3.jpg,-1.0939285,-14.250395,-0.88003606
14483_6.jpg,5.038954,-8.263541,-19.537827
14033_5.jpg,2.3174226,-10.750174,2.9388816
10563_3.jpg,-1.4646244,-2.955002,-6.1917777
12993_1.jpg,-0.32659373,-5.9046893,-4.0118456
12190_4.jpg,5.1090803,3.348006,-0.15456116
13752_2.jpg,-0.54410636,-9.149341,2.3401723
10766_1.jpg,-11.869246,12.384367,-6.997693
14482_2.jpg,-3.2517292,-0.58006436,-4.3298984
15687_6.jpg,-1.5555074,-2.9644332,-0.48757255
12865_3.jpg,-4.5451303,-2.1098201,-2.6806264
14270_1.jpg,5.0797377,-2.0577514,-9.279556
12324_id.jpg,0.7296568,-6.686508,0.58891314
16322_3.jpg,-17.815224,12.037998,-5.514692
11929_3.jpg,-6.0085063,-4.749388,7.3012457
15892_3.jpg,-13.295766,-15.60407,18.502033
13224_4.jpg,-3.8184195,-6.7064657,-1.39337
14620_1.jpg,2.3225224,-12.055001,-8.288759
13729_1.jpg,-1.808357,-7.125699,0.23281395
14081_5.jpg,5.386336,-3.1400516,-3.4327743
6777_2.jpg,9.5374365,25.983658,-0.15980229
16207_3.jpg,-4.782691,-1.6961098,-0.9606868
13472_1.jpg,0.032315567,8.745564,-1.6142126
13351_6.jpg,-2.6541743,1.1701939,-1.0067042
9729_3.jpg,-1.7016037,4.273323,-11.803569
13753_5.jpg,12.478707,10.326974,-8.129025
13755_3.jpg,-5.9807835,2.3021963,7.944925
13741_4.jpg,6.7006392,-7.392856,-1.6390307
13741_4.jpg,30.683424,-2.1343553,-2.943047
13803_4.jpg,-0.59376603,-12.351803,0.57786566
13803_4.jpg,23.508167,-9.960037,7.3596077
13986_1.jpg,21.165005,-0.7927235,-1.4046698
14249_2.jpg,-7.2284985,-5.4889927,0.43266416
10786_4.jpg,4.7308893,-21.262068,2.9585052
11673_4.jpg,-0.22630619,-4.321832,-3.3029916
15903_5.jpg,-1.5712035,4.1891103,-1.6645546
13986_4.jpg,14.238358,1.2474182,4.842336
13958_5.jpg,-3.5915263,-2.508893,-0.04553911
13799_6.jpg,1.5578532,0.5629568,-2.3021345
15150_2.jpg,2.1991155,4.5306487,4.727316
15150_2.jpg,-58.031677,1.579911,-0.74133337
13755_4.jpg,-0.09390745,7.5346575,-2.916552
14322_2.jpg,-7.0412445,8.057721,-3.1839795
13793_1.jpg,0.20384042,-3.3845055,-4.3088765
12867_3.jpg,13.381858,-2.8097878,7.46576
12053_1.jpg,-0.6534845,0.6581363,5.110225
11675_2.jpg,-7.852826,5.3959713,-0.32203093
6800_1.jpg,0.2319564,1.6010072,-5.8357944
13775_3.jpg,-2.6142063,0.8809829,2.0442936
13813_4.jpg,-10.761269,-9.487141,-0.055776846
13813_4.jpg,-13.848455,-8.300534,0.9965166
12193_4.jpg,-2.6554468,-15.112147,1.6969597
14068_2.jpg,10.149959,13.694051,2.8227005
14065_5.jpg,-0.7091118,5.023863,-2.5144415
13806_3.jpg,5.3311954,-5.0206165,3.4431405
10757_id.jpg,30.726099,13.63141,0.68492126
14795_4.jpg,4.0306745,-10.420124,-3.3498764
14124_1.jpg,1.9786532,-8.39475,-1.402336
16207_2.jpg,-8.144407,-1.8651998,1.9277042
14246_3.jpg,0.36984628,1.8592746,-6.158759
14138_2.jpg,8.196745,-30.046295,-1.244758
14278_3.jpg,1.5327733,-3.7895577,-1.7543421
15498_6.jpg,14.108699,-5.2182336,-7.8791833
14028_3.jpg,8.116614,-20.651012,-12.837794
14028_3.jpg,31.999283,2.9668806,-4.1079335
15971_3.jpg,0.50209975,-11.288766,3.465936
8424_3.jpg,-2.1156,-2.895512,7.7192993
13743_2.jpg,-4.4281936,-9.964727,1.3294964
14130_4.jpg,-5.0189304,-21.402725,1.7906543
14270_6.jpg,3.643744,2.7471292,-8.6835575
6906_3.jpg,-24.422033,-9.705496,-7.6106763
14321_2.jpg,-4.8943186,-6.6088314,-1.8551104
14321_2.jpg,17.580502,-9.157858,0.31504133
10486_1.jpg,-5.1567693,-1.6734238,2.8068545
14579_5.jpg,16.614187,-2.2919967,-10.65368
11948_2.jpg,-0.83713657,-5.7042365,-0.10693315
6805_2.jpg,-7.4265776,14.79314,-1.394949
14321_5.jpg,-23.825449,-3.7545967,0.77994096
14487_2.jpg,9.905068,-6.2714133,-4.8942714
15918_2.jpg,9.829441,-7.94273,-3.3045123
11929_2.jpg,-8.436766,-4.1260295,3.707787
15877_2.jpg,24.995853,14.102837,-3.9172091
12196_2.jpg,3.8204048,-8.225757,-2.8772812
14025_3.jpg,11.80172,-4.89455,2.5406587
11657_1-1.jpg,-12.963755,2.8554325,-7.3670316
14312_1.jpg,3.2346134,7.675671,1.7441927
14286_2.jpg,-3.230639,-13.455587,1.3750257
14190_6.jpg,2.9379344,-4.6095586,3.2970634
14029_6.jpg,-4.113237,-9.817696,-1.0516407
16152_2.jpg,-6.994348,-20.267649,10.371869
11607_6.jpg,3.3915534,2.4496784,-4.8483806
13807_6.jpg,9.1514015,2.7739868,5.433569
14128_3.jpg,-0.83353007,-14.441236,4.456123
14128_3.jpg,13.802357,-22.173567,-10.54521
14481_3.jpg,-2.2346938,-4.832346,0.43141928
12322_4.jpg,-9.517298,-18.047806,17.717743
8387_4.jpg,-6.6777616,-6.3366804,3.7388098
11465_3.jpg,-14.037132,5.019326,-16.990297
10536_5.jpg,-0.478403,-3.068602,-5.9763427
13983_1.jpg,-10.576064,-4.428066,6.694681
10517_4.jpg,-2.8896594,5.6932187,-9.801518
13286_4.jpg,-12.949565,6.575931,0.057131387
14270_5.jpg,-5.485472,7.355521,0.67853457
13759_3.jpg,3.2777147,12.9196615,-1.7092558
15687_1.jpg,-2.3222942,-1.3976785,-2.2655122
11617_5.jpg,0.820131,9.157577,3.5937698
14021_4.jpg,1.9660763,12.590654,-7.8161473
13753_6.jpg,16.305237,10.767393,-8.534032
13472_6.jpg,12.16435,12.676039,-7.220517
14034_5.jpg,-2.0607138,-0.7363544,0.062397845
14032_6.jpg,0.32333478,-3.8385682,9.68239
14066_6.jpg,-2.7522454,-3.4928138,-2.886454
10292_4.jpg,-2.6661236,-6.380761,-1.7406789
14318_4.jpg,2.4232166,10.976516,1.5211256
14753_4.jpg,-9.140231,6.813281,-0.54660434
15872_5.jpg,-6.4672823,-4.527626,-0.41979653
12202_5.jpg,-0.72168916,-6.4114122,-0.34490895
14323_2.jpg,6.317346,-4.7504606,-1.9223869
15498_4.jpg,9.515554,7.9064646,-6.8820043
14318_5.jpg,-8.55906,7.88134,4.4568753
11675_3.jpg,9.462565,3.83463,4.2526693
15842_4.jpg,-12.764549,-4.021825,-0.17132586
13797_6.jpg,-9.527702,3.3933992,-5.015632
14620_4.jpg,-37.514328,-16.875078,-4.6238413
14620_4.jpg,-62.885014,-0.05554135,-4.6466084
16300_2.jpg,-4.0048585,-13.925967,-5.208812
10555_4.jpg,0.9191739,-1.3178552,-6.918508
14257_5.jpg,10.781315,26.564228,-1.4182899
13210_id.jpg,0.024135776,-0.36257994,1.275314
15877_4.jpg,-16.305202,-3.4022572,1.2730554
14015_5.jpg,-6.470224,3.8418486,9.692572
14023_3.jpg,-1.0578358,3.1673894,1.2710592
12282_1.jpg,3.9850128,13.226197,3.4408715
14120_3.jpg,-3.629497,-9.52003,5.98757
13808_5.jpg,2.887217,-6.306634,-7.7806907
11948_1.jpg,-3.5459642,-10.72073,7.1755195
13472_2.jpg,2.1502395,6.3312044,-3.0605564
13796_5.jpg,1.3699278,-8.119262,-1.991026
13796_5.jpg,49.703026,-10.558327,-10.035337
14030_3.jpg,-4.1366405,-5.3187585,-3.0880005
13778_1.jpg,-13.361899,-6.2647758,6.384735
14623_3.jpg,0.009123221,-6.8106627,-2.3827796
13733_2.jpg,3.2495832,-15.430431,0.05575727
14024_1.jpg,5.113912,-13.45772,-2.6329916
13682_2.jpg,11.314336,-1.1999661,-6.3086867
13793_5.jpg,-3.9491923,-1.4001745,-5.315451
15568_4.jpg,-6.10683,1.9684435,-7.1352844
13807_1.jpg,2.0323744,10.340199,2.6991088
14025_2.jpg,8.450689,-11.385249,-2.9287758
11657_3.jpg,-1.4028666,-12.424503,0.9489286
11535_5.jpg,1.1327156,-7.185798,1.2955607
15692_6.jpg,-2.095604,0.41067126,2.681442
14015_2.jpg,-3.5648687,-5.1568193,20.108898
14261_5.jpg,-0.9439383,-6.7474737,-4.6993895
14324_1.jpg,2.177678,-11.648364,-5.894039
14324_1.jpg,25.833078,-10.724833,-6.600355
13799_1.jpg,1.5578532,0.5629568,-2.3021345
14121_6.jpg,-0.95456356,-5.585387,-0.20557158
11732_1.jpg,-7.1243725,-16.500517,10.171629
14123_4.jpg,3.256509,-0.74875534,2.5548708
14302_5.jpg,0.2358762,3.8524895,-0.26637986
13808_2.jpg,-2.3065958,-2.046737,-4.4616065
13222_3.jpg,2.7568269,-7.2975116,4.336555
13741_6.jpg,9.802374,-8.951609,-6.4916058
11829_id.jpg,-3.3087695,8.451945,-2.656233
16250_3.jpg,3.648954,-4.5273137,2.5869763
9597_4.jpg,-8.606341,-5.750373,-3.2844224
12050_1.jpg,-0.7121136,10.973631,0.8813147
13927_3.jpg,0.074432835,-2.9960017,-1.4343785
13354_5.jpg,-19.904781,-1.4169427,6.454131
11733_4.jpg,-0.7139909,14.213135,-0.8724952
14361_2.jpg,3.4986722,-1.7430754,-2.6900828
13733_5.jpg,-5.0029154,-3.449462,4.325804
14577_4.jpg,9.022641,-7.006865,-6.7339063
14488_1.jpg,-1.3227891,-10.112284,0.43343887
12197_3.jpg,1.1888866,15.478998,5.5942516
14395_1.jpg,2.0184608,-1.9364629,9.959356
11923_4.jpg,4.865882,-5.214101,1.9728492
13742_2.jpg,1.6769272,5.5156574,-1.7085696
13775_6.jpg,-8.4531,5.188965,2.0340424
14286_6.jpg,-2.910517,-18.876192,0.21770783
14286_6.jpg,4.679506,-16.796293,-6.6301208
14312_5.jpg,1.6539589,10.919358,0.5960155
11871_id.jpg,2.9965954,6.7369556,2.9791052
13771_3.jpg,-4.316009,6.832144,1.8914196
13764_6.jpg,-0.8208887,-9.814358,1.1130917
13764_6.jpg,16.656672,-16.426224,0.3835183
13729_3.jpg,1.2072287,-12.157271,2.0796216
15405_3.jpg,-10.244663,-11.078296,5.4179316
14361_3.jpg,-0.90043813,5.956828,-2.1272519
11702_1.jpg,0.79905987,7.44533,0.9157766
16054_3.jpg,-0.048450522,-5.647548,7.163968
15556_4.jpg,-6.58716,4.054998,12.306261
14126_3.jpg,1.993438,1.0121942,-1.3306782
10786_3.jpg,-1.8300917,-6.864441,1.433445
14026_6.jpg,-1.6069863,-9.694188,1.6090423
6777_4.jpg,6.1338916,15.887518,5.1009827
13807_5.jpg,0.48792696,2.9869287,5.806867
14186_1.jpg,-6.818783,-0.49689278,0.40664092
15009_6.jpg,-1.0714886,10.184597,0.53171253
10536_6.jpg,8.363407,-0.123869926,-5.6430864
10458_5.jpg,3.8927834,1.4103318,-6.722515
15370_5.jpg,5.5784326,0.7526553,-0.15420434
14127_4.jpg,11.55229,-22.672697,7.793777
11926_3.jpg,-1.1616758,-18.177675,2.4012148
13813_2.jpg,-6.7870903,-7.7330146,1.1780604
14482_3.jpg,-0.9919207,-1.1042783,-0.6465224
14032_5.jpg,-1.524744,-4.129031,-1.990007
14261_3.jpg,-0.9439383,-6.7474737,-4.6993895
10486_2.jpg,-3.0593715,-6.063789,1.3190408
14677_5.jpg,1.8203455,-11.457929,-19.204695
11926_2.jpg,2.6576192,-14.6634245,-4.6520376
14118_3.jpg,-8.184383,-13.144541,1.0014595
11531_2.jpg,-17.55579,14.539197,6.0814753
14257_2.jpg,-7.348567,9.032725,-2.6299362
14795_3.jpg,-1.7854779,-9.207879,0.6469657
14030_4.jpg,-0.8451112,-6.355231,-7.161015
14488_4.jpg,-6.416525,-10.97175,2.7627492
14622_4.jpg,-4.275205,-5.0944715,-2.2373383
13799_2.jpg,1.5578532,0.5629568,-2.3021345
13088_id.jpg,4.0003085,2.462811,-2.819925
13767_2.jpg,-2.3098006,-0.4132787,-6.8236904
15568_2.jpg,-11.916906,2.8887455,0.18124552
16207_1.jpg,-3.2511399,-4.860079,2.0026436
12204_2.jpg,-6.5890694,-7.080016,7.795447
16007_4.jpg,-3.095058,0.864621,0.28276527
14247_5.jpg,4.0785575,-2.5993814,1.5037953
14247_5.jpg,22.901468,-1.6405967,-4.799211
13762_1.jpg,-8.362283,4.4120398,6.159809
12198_2.jpg,-4.141515,-2.0147936,-2.6660652
8424_5.jpg,-0.93840384,-3.7568526,3.5772955
13755_2.jpg,7.704832,10.123144,-16.452768
12329_3.jpg,-13.4053135,-10.413521,0.67836994
14117_2.jpg,1.8880109,-15.389196,-0.049077637
16250_1.jpg,4.2468433,-8.879713,3.198032
12054_4.jpg,-11.250005,10.661903,1.0378467
13750_6.jpg,7.178456,2.0408075,-1.6339607
14287_3.jpg,17.974823,6.882219,0.068820104
12193_3.jpg,-7.940008,-14.131377,3.0148664
